key,x,y
1426,663.7401,4679.3937
1427,663.804,4679.6553
1428,662.4891,4679.6437
1429,663.0421,4679.9123
1430,663.323,4680.2792
1431,657.5455,4695.2599
1432,657.2612,4695.3388
1433,656.4576,4694.3345
1434,656.1614,4695.106
1435,656.3753,4693.8377
1436,657.0843,4693.1284
1437,657.8619,4694.392
1438,656.8627,4693.3378
1439,658.2081,4692.5377
1440,657.9707,4692.7968
1441,657.6725,4693.1552
1442,657.8525,4695.4102
1443,658.2547,4694.9256
1444,659.0294,4694.5988
1445,659.0457,4694.202
1446,655.6875,4674.0184
1447,656.1594,4673.7222
1448,656.3792,4673.6603
1449,656.3913,4674.2828
1450,656.8304,4672.7611
1451,656.8075,4672.9193
1452,657.1229,4672.6946
1453,657.3314,4673.0775
1454,657.1418,4674.8532
1455,657.0119,4675.5586
1456,657.0657,4675.8954
1457,658.1912,4675.2668
1458,656.4531,4674.9663
1459,656.476,4674.6507
1460,656.7584,4674.8322
1461,656.7442,4675.3692
1462,655.8258,4674.8105
1463,656.0593,4674.9473
1464,656.0984,4674.6953
1465,656.8064,4672.4481
1466,665.349,4687.3315
1467,663.2089,4686.6159
1468,663.3526,4686.6873
1469,663.6327,4686.8006
1470,663.6554,4689.6096
1471,663.8418,4689.2188
1472,663.6383,4689.0665
1473,663.6523,4688.9035
1474,663.8953,4688.9013
1475,663.7975,4688.9312
1476,663.892,4689.0979
1477,663.1275,4686.9722
1478,662.9878,4686.9161
1479,662.8965,4687.012
1480,662.7647,4686.9691
1481,662.6976,4687.0432
1482,630.9051,4696.3751
1483,631.0017,4696.5103
1484,631.7343,4696.3859
1485,631.4859,4695.8477
1486,631.3871,4696.2589
1487,631.4876,4696.4423
1488,631.1496,4696.2421
1489,631.1066,4695.869
1490,633.1766,4697.2712
1491,631.7168,4696.0175
1492,662.2775,4676.8298
1493,662.5401,4676.5947
1494,664.3763,4676.1885
1498,664.3301,4676.6181
1499,664.5751,4676.6852
1500,664.726,4676.619
1501,664.9954,4676.5771
1502,664.1798,4677.9597
1503,659.8102,4679.2076
1504,661.03,4681.0032
1505,664.7954,4679.028
1506,667.8988,4682.9365
1507,669.2756,4682.1571
1508,668.979,4682.153
1509,668.9983,4681.9241
1510,630.36,4696.0343
1511,630.3886,4695.8904
1512,630.2091,4696.3856
1513,630.3455,4697.0171
1514,630.4905,4696.5629
1515,630.6588,4696.4783
1516,630.5569,4696.1682
1517,630.6731,4696.3346
1518,630.8587,4696.6123
1519,630.872,4697.0275
1520,631.032,4696.8839
1521,630.945,4697.7051
1522,631.4435,4697.0254
1523,631.7392,4697.0183
1524,632.1918,4697.7993
1525,633.0073,4697.1028
1526,632.7178,4697.3539
1527,630.1936,4697.155
1528,631.4184,4699.139
1529,662.7523,4687.0824
1530,662.6933,4687.1719
1531,663.409,4688.6037
1532,663.0261,4688.1583
1533,663.049,4687.9639
1534,663.0761,4687.9146
1535,632.7848,4689.5203
1536,632.7485,4690.455
1537,633.4857,4689.3174
1538,633.7065,4688.7008
1539,633.6561,4688.4625
1540,633.3601,4689.0313
1541,633.2792,4688.8667
1542,633.0853,4688.8472
1543,633.4736,4688.3478
1544,633.0336,4688.0226
1545,632.7096,4688.2689
1546,633.0876,4688.7028
1547,633.0842,4689.4068
1548,629.6187,4689.0612
1549,629.792,4689.2966
1550,629.5512,4689.2925
1551,629.9341,4689.1657
1552,630.1147,4689.072
1553,630.1146,4689.413
1554,630.302,4697.6009
1556,629.8979,4696.2464
1557,629.5981,4696.4801
1558,630.1557,4695.3479
1559,630.4687,4694.8113
1560,630.5051,4694.586
1561,630.2828,4694.8145
1562,630.1429,4694.8273
1563,630.0446,4694.6009
1564,630.2561,4694.6073
1565,630.0318,4694.539
1566,656.9028,4672.14
1567,657.1683,4672.1363
1568,657.343,4672.0556
1569,658.0214,4671.786
1570,658.0248,4672.0514
1571,657.7877,4672.0575
1572,657.5184,4672.198
1573,657.8673,4672.4644
1574,657.9262,4672.7513
1575,657.4547,4672.8975
1576,657.8215,4673.2433
1577,658.0751,4673.1336
1578,659.4911,4673.5706
1579,659.3306,4694.3967
1580,660.1179,4693.2421
1581,659.5467,4694.0489
1582,659.3767,4694.0478
1583,659.8235,4694.1982
1584,659.4589,4693.8767
1585,659.272,4693.7901
1586,659.406,4693.6415
1587,660.7726,4693.167
1588,660.5604,4692.6472
1589,659.4866,4693.1511
1590,659.2082,4695.0874
1591,668.9432,4681.7559
1592,668.9694,4681.2238
1593,668.3309,4680.672
1594,668.8302,4680.4245
1595,668.3895,4679.3524
1596,668.2105,4679.1783
1597,665.8308,4691.1225
1598,665.7013,4692.1251
1600,666.1661,4692.8238
1601,666.0905,4691.3659
1602,666.5608,4692.0462
1607,667.1642,4693.1786
1618,658.7301,4673.7216
1619,658.1394,4673.3313
1620,659.0979,4675.2353
1621,659.3155,4674.8025
1622,659.4556,4674.2479
1623,659.4637,4673.8153
1624,658.8113,4674.5352
1625,658.7716,4675.2739
1626,658.4951,4675.2353
1627,658.2765,4674.9092
1628,658.4057,4674.7192
1629,658.181,4674.3625
1630,658.2924,4674.186
1631,658.431,4674.4499
1632,661.4692,4672.5415
1633,662.7614,4673.0945
1634,663.1685,4673.1418
1635,662.1042,4673.357
1636,661.9955,4673.1327
1637,661.1784,4673.1377
1638,660.8576,4673.5486
1639,661.1705,4673.596
1640,661.7844,4673.8877
1641,661.9906,4673.9411
1642,662.1712,4673.8031
1643,662.6074,4673.5301
1644,663.3475,4673.5947
1645,630.2619,4689.0471
1646,631.3271,4689.4783
1647,630.6841,4689.1447
1648,630.5513,4689.0878
1649,631.7673,4690.7205
1650,633.0357,4690.5522
1651,632.935,4691.0658
1652,632.6212,4691.5691
1653,632.8653,4691.725
1654,632.2746,4691.426
1655,632.6512,4691.1661
1656,630.2036,4689.752
1657,629.7193,4689.8248
1658,629.7981,4689.5615
1659,633.045,4691.9289
1660,630.4086,4692.2243
1661,630.3429,4691.7766
1663,629.0808,4689.9393
1664,630.4291,4690.9264
1665,632.4833,4691.8654
1666,632.8066,4692.1901
1667,628.7463,4690.1029
1668,630.097,4691.6332
1669,632.4139,4692.4568
1670,659.5011,4695.3898
1671,659.4903,4694.7914
1672,659.5818,4694.6924
1673,659.419,4694.5682
1674,659.7834,4694.4862
1675,659.875,4694.3069
1676,660.6971,4697.039
1677,661.4774,4696.7479
1678,660.6688,4696.8073
1679,661.3837,4695.5916
1680,662.8901,4694.1846
1681,662.8554,4694.3021
1682,662.7594,4693.6965
1683,662.5849,4693.8151
1684,663.8769,4693.6731
1685,663.5441,4693.8055
1686,663.3015,4694.2049
1687,663.5107,4693.5296
1688,664.1864,4693.6394
1689,664.1393,4693.321
1690,663.5399,4673.8325
1691,663.1684,4674.173
1692,663.3299,4674.4446
1693,662.7631,4675.1328
1694,662.9863,4674.9904
1695,663.2594,4675.2708
1696,663.6486,4675.2341
1697,663.8997,4675.1167
1698,664.0713,4675.6079
1699,663.3931,4675.513
1700,663.4459,4675.8051
1701,663.7984,4675.6481
1702,664.0984,4675.8791
1703,663.8498,4676.0723
1704,663.4973,4676.0297
1705,663.2844,4676.04
1706,662.5677,4674.7529
1707,662.4591,4674.4666
1708,662.7161,4674.3536
1709,662.1933,4674.4652
1710,629.3233,4694.8932
1711,630.0403,4694.0659
1712,629.9227,4693.8519
1713,630.6685,4695.1621
1714,630.6717,4695.3319
1715,630.6921,4695.5337
1716,631.6098,4695.4921
1717,630.9581,4695.3511
1718,632.0367,4695.0759
1719,631.6056,4695.1279
1720,630.9763,4694.9256
1721,631.0382,4694.7569
1722,631.2722,4694.7675
1723,631.5265,4694.6447
1724,631.6974,4694.869
1725,631.3908,4694.9234
1726,631.7551,4694.5796
1727,631.7722,4694.7537
1728,632.2877,4694.284
1729,632.1768,4694.0293
1730,628.8142,4692.1989
1731,629.4312,4692.5958
1732,630.0728,4692.9767
1733,631.0422,4693.5297
1734,629.8383,4692.7417
1735,629.7489,4692.9299
1736,658.0125,4690.7899
1737,658.2032,4690.7963
1738,658.347,4690.5802
1739,658.265,4690.1245
1740,658.0115,4690.4769
1741,657.5929,4690.9538
1742,657.3602,4690.5844
1743,657.6594,4690.3243
1744,662.7896,4687.2265
1745,662.5946,4687.1999
1746,662.5985,4687.2428
1747,662.6055,4687.2842
1748,662.8474,4687.3653
1749,662.8357,4687.515
1750,661.2272,4674.0267
1751,663.5594,4672.4761
1752,664.7868,4674.7872
1753,665.2224,4674.9342
1754,665.4709,4674.9399
1755,665.3923,4675.1197
1756,665.4352,4675.7921
1757,665.0124,4675.8449
1758,665.101,4675.4109
1759,664.7668,4675.3067
1760,659.0156,4672.3601
1761,659.2863,4672.3462
1762,659.649,4672.2803
1763,659.3696,4672.8856
1764,659.5171,4672.6705
1765,665.5918,4673.7615
1766,665.8176,4674.271
1767,665.8722,4675.0512
1768,665.9621,4675.7507
1769,666.6343,4675.4107
1770,631.9955,4694.2871
1771,632.2193,4694.6036
1772,632.3759,4694.1586
1773,632.6693,4694.06
1774,632.8583,4693.4139
1775,661.8616,4696.9142
1776,661.7276,4697.6452
1777,662.0641,4697.3107
1778,662.3114,4697.7766
1779,662.4616,4697.3043
1780,661.8964,4696.4205
1781,663.852,4698.3531
1782,664.3811,4698.2201
1783,662.78,4695.7393
1784,663.1386,4695.018
1785,663.6657,4694.6755
1786,663.856,4694.601
1787,664.5739,4694.8265
1788,665.4929,4695.1471
1789,665.4756,4696.5306
1790,665.4967,4696.8772
1791,665.8691,4693.6068
1792,665.4604,4693.9913
1793,665.4844,4694.1624
1794,665.7923,4693.9825
1795,665.5706,4693.2468
1796,664.7946,4692.1642
1797,664.7374,4691.3919
1798,665.0431,4691.27
1799,665.3007,4691.1225
1800,663.3687,4693.6311
1801,663.2586,4693.5383
1802,663.2523,4693.3102
1803,662.0896,4693.5241
1804,661.3435,4691.5703
1805,660.8997,4691.449
1806,661.3455,4690.6891
1807,661.1765,4691.3016
1808,660.1766,4692.1862
1809,656.0737,4695.9567
1810,656.1408,4696.0846
1811,656.1975,4696.4378
1812,655.8856,4695.9615
1813,655.9182,4696.0901
1814,655.5296,4695.9516
1815,655.8566,4695.7623
1816,658.9499,4692.4599
1817,660.2837,4691.5964
1830,662.8167,4687.9177
1831,662.87,4687.8332
1842,657.1459,4688.9116
1843,657.3758,4688.8612
1844,656.4178,4689.3805
1845,667.315,4691.075
1846,666.4067,4691.068
1847,666.5537,4691.0821
1848,666.6383,4691.1727
1849,667.1518,4691.4545
1850,667.2288,4690.6
1851,667.1591,4690.9265
1852,666.7628,4691.0339
1853,667.5541,4690.8031
1854,667.3895,4691.6357
1857,667.0486,4675.4115
1858,668.2235,4675.4027
1859,668.7794,4675.3558
1860,668.0946,4675.8623
1861,667.8351,4674.5485
1862,668.2303,4678.8659
1863,667.9692,4677.758
1864,668.2284,4678.1835
1865,668.3397,4677.9363
1866,668.3422,4678.3669
1867,667.9179,4676.4364
1868,668.1683,4676.5349
1869,668.5816,4676.5308
1870,668.1163,4677.2189
1871,668.0971,4676.7004
1872,667.467,4674.4226
1900,635.6584,4691.1295
1901,636.0263,4688.4386
1902,634.0331,4692.7802
1903,634.1482,4692.8795
1904,634.4236,4692.4711
1905,634.1948,4692.6025
1906,635.0288,4692.1262
1907,635.0206,4692.3468
1908,634.8304,4692.2734
1909,635.6939,4692.0488
1910,636.0226,4691.2078
1911,636.6551,4691.153
1912,637.0429,4691.2489
1913,636.1221,4690.0734
1914,634.8163,4691.6986
1915,634.9594,4691.7136
1916,635.1456,4691.5989
1917,635.0009,4691.9878
1918,635.4136,4691.8066
201,645.4146,4672.7393
202,646.0936,4672.0946
203,646.303,4671.5856
204,646.5979,4671.874
205,646.6165,4672.2637
206,646.6241,4672.3917
207,651.6561,4675.861
208,650.5133,4676.5192
209,650.789,4676.6468
210,651.4939,4676.1733
211,651.5076,4676.4849
212,652.3844,4675.7466
213,652.3278,4675.8609
214,651.99,4676.3628
215,651.5163,4676.786
216,646.3953,4670.7674
217,646.5183,4670.5534
218,651.6622,4677.4588
219,651.1652,4677.5236
220,651.6627,4677.6165
221,650.3933,4677.5583
222,651.277,4675.6575
223,650.7704,4675.5452
224,650.9665,4675.7338
225,650.0918,4677.8831
226,649.8926,4678.0045
227,649.997,4677.5554
228,649.7703,4677.2408
229,651.4065,4675.5033
230,650.7497,4675.2695
231,650.6764,4678.2201
232,650.9538,4677.9867
233,651.3826,4677.9611
234,652.2018,4677.4827
235,652.5943,4677.3652
236,652.5263,4676.3803
237,651.3378,4677.1241
238,651.113,4677.0031
239,651.3913,4676.9519
240,652.4489,4677.0176
241,652.4919,4676.8165
242,652.2233,4676.9215
243,652.5045,4676.5913
244,649.0177,4672.7526
245,649.4292,4672.6673
246,649.5299,4672.7549
247,649.4701,4672.5692
248,649.7883,4672.65
249,649.7807,4672.7987
250,650.1358,4672.65
251,650.3981,4672.3481
252,651.1399,4678.4292
253,652.071,4677.9826
254,652.5777,4677.606
255,651.876,4678.4834
256,652.0954,4678.3391
257,653.0527,4677.8895
258,652.1172,4678.1798
259,652.4654,4678.5135
260,653.2086,4678.1441
261,652.03,4678.9815
262,649.4904,4672.0086
263,649.7702,4671.811
264,649.9829,4671.7608
265,650.2847,4671.8531
266,649.3079,4672.0056
267,650.2519,4671.6405
268,650.1486,4671.559
269,649.6481,4671.5934
270,649.5855,4671.1832
271,649.1605,4671.7811
272,648.1826,4672.0951
273,648.7625,4671.1548
274,649.446,4670.9429
275,648.9668,4671.1301
276,647.7666,4671.6516
277,649.2719,4673.028
278,649.0992,4672.993
279,650.4111,4673.4519
280,651.1305,4673.3738
281,650.8005,4673.4826
282,650.847,4673.7052
283,651.0931,4674.0964
284,651.4638,4674.3204
285,651.5276,4673.9669
286,651.1112,4673.8762
287,650.9085,4673.8292
288,651.0511,4673.7809
289,650.9144,4673.5629
290,651.2983,4673.5497
291,650.8534,4673.3258
292,646.7698,4677.5367
293,646.6738,4678.0329
294,646.2745,4675.646
295,646.9939,4673.7485
296,653.1767,4678.3645
297,651.8734,4678.8471
298,652.9066,4678.5114
299,653.4805,4678.397
300,653.068,4678.6562
301,652.7115,4679.0051
302,653.5515,4678.9396
303,653.4932,4679.2644
304,653.9251,4679.2381
305,643.0717,4667.122
306,642.9166,4667.0241
307,647.2161,4667.0908
308,647.5212,4667.2388
309,647.9099,4667.2493
310,648.0456,4667.1265
311,648.1304,4667.1594
312,647.8358,4666.9176
313,647.7873,4667.7357
314,646.9353,4667.549
315,647.0588,4667.214
316,647.8566,4666.6708
317,647.4939,4665.2951
318,647.0988,4665.4793
319,646.8632,4665.7217
320,645.1158,4666.5365
321,644.5302,4667.3995
322,644.3366,4667.3586
323,644.3841,4667.0847
324,647.3696,4665.0391
325,646.9082,4665.4103
326,646.6855,4665.6291
327,647.3966,4671.9457
328,647.6678,4671.7853
329,647.0102,4671.5654
330,647.6368,4671.0977
331,646.4625,4667.2877
332,646.5884,4667.693
333,645.2083,4667.6441
334,645.461,4667.7041
335,645.6075,4668.0016
336,645.8874,4668.0308
337,646.3195,4668.3577
338,647.4516,4667.7141
339,647.9785,4667.5054
340,648.3361,4667.5007
341,646.821,4666.0687
342,647.278,4665.5997
343,647.4176,4665.7094
344,647.4367,4665.8702
345,645.8469,4667.8395
346,646.3837,4665.7367
347,646.4686,4665.4788
348,644.8543,4666.6247
349,644.9594,4666.3222
350,645.6857,4665.6967
351,645.5554,4665.5104
352,645.3582,4665.4346
353,645.519,4665.2961
354,645.7482,4665.2934
355,645.6389,4665.2013
356,645.651,4665.0187
357,645.8392,4665.0372
358,646.0581,4665.222
359,645.9462,4664.8465
360,646.5384,4664.8194
361,646.5678,4665.3153
362,646.698,4664.7274
363,647.0389,4664.8029
364,644.4229,4667.9021
365,643.8497,4667.5482
366,643.6767,4667.797
367,644.0244,4667.9838
368,643.6954,4668.6279
369,644.0546,4668.7168
370,643.6878,4670.5373
371,643.4213,4669.9767
372,643.5857,4669.8521
373,643.6447,4668.8284
374,644.5932,4668.6235
375,644.5506,4669.3855
376,647.8995,4666.393
377,647.5715,4666.4158
378,647.9379,4666.1167
379,648.2984,4667.7228
380,648.5679,4668.0315
381,648.5147,4667.8238
382,648.5974,4667.6649
383,648.6892,4667.784
384,647.1136,4669.8691
385,648.6166,4669.7823
386,648.8648,4669.6839
387,648.9116,4669.5022
388,649.2461,4669.4928
389,649.1533,4669.0872
390,648.6966,4669.4456
391,647.2449,4678.3488
392,649.2238,4680.1134
393,649.0154,4680.1613
394,648.8955,4679.9339
395,647.5668,4679.5667
396,648.812,4680.6175
397,649.0676,4680.6132
398,649.0536,4680.8413
399,649.4003,4681.249
400,651.0712,4682.6666
401,650.9568,4683.0762
402,650.6405,4683.0282
403,650.3669,4682.7653
404,650.3021,4682.4288
405,651.835,4683.572
406,642.2648,4665.6107
407,641.4868,4664.3741
408,641.5592,4663.7229
409,641.0773,4663.9641
410,641.0274,4664.2637
411,643.5256,4666.667
412,642.9728,4666.6911
413,643.302,4666.4652
414,642.8001,4665.9414
415,642.7679,4666.4249
416,641.5871,4666.5876
417,643.616,4667.4968
418,643.9563,4667.4415
419,644.0428,4666.9258
420,643.7675,4666.794
421,647.4775,4670.8443
422,649.5584,4670.622
423,649.3422,4670.087
424,648.6963,4670.3549
425,648.0736,4671.3493
426,647.9671,4671.2405
427,648.2091,4670.5686
428,648.1252,4670.6416
429,647.2007,4672.4069
430,647.5877,4672.6388
431,647.899,4673.0546
432,648.1515,4668.2358
433,648.3315,4668.2726
434,648.8772,4668.5598
435,648.9191,4667.9697
436,648.9087,4668.111
437,647.7644,4669.1611
438,648.0215,4669.0683
439,648.1538,4668.7457
440,647.5228,4670.276
441,647.2227,4670.0554
442,644.2931,4667.6815
443,644.2573,4666.9005
444,643.6567,4666.476
445,643.8829,4666.0897
446,643.7702,4665.943
447,644.0759,4665.4828
448,643.7385,4665.7411
449,643.7331,4665.4346
450,644.0432,4665.2843
451,644.3457,4665.1306
452,648.3064,4669.3588
453,648.9122,4668.8491
454,648.613,4669.059
455,646.6083,4669.6309
456,652.6857,4666.4938
457,653.9094,4665.9599
458,654.0133,4666.8201
459,654.7501,4666.5645
460,654.8139,4666.9836
461,652.4884,4667.0872
462,644.2977,4668.8013
463,644.7604,4669.576
464,644.1985,4670.2375
465,644.6985,4670.3218
466,643.9191,4670.6728
467,644.5569,4670.4497
468,644.7451,4670.5426
469,651.4993,4668.4488
470,651.8818,4668.5344
471,652.1146,4668.4189
472,653.2834,4669.5638
473,654.2669,4669.3405
474,653.6813,4669.2274
475,653.241,4670.814
476,653.195,4671.0658
477,653.4587,4671.11
478,646.9281,4673.287
479,646.0709,4673.7097
480,641.9481,4672.1592
481,639.851,4670.0956
482,640.84,4672.612
483,639.0439,4671.3348
484,639.8549,4671.8969
485,639.5712,4672.0818
486,654.995,4667.3391
487,654.1089,4667.2566
488,655.1476,4667.6621
489,646.2914,4669.1832
490,653.2616,4667.928
491,646.1385,4668.9518
492,646.1706,4668.6401
493,646.9348,4668.8507
494,653.6666,4667.9271
495,654.7741,4667.9676
496,653.0898,4678.4082
497,644.1628,4666.4429
498,644.4931,4666.154
499,644.7818,4665.9708
500,644.1138,4666.1234
501,644.42,4665.3881
502,644.2589,4665.4068
503,644.8999,4665.1137
504,642.398,4666.099
505,641.3823,4666.286
506,640.9778,4665.9896
507,641.4307,4667.1377
508,641.4542,4667.3929
509,641.6009,4667.5452
510,641.9065,4667.5715
511,641.2458,4667.5743
512,641.5001,4667.8252
513,641.9218,4667.7328
514,641.2032,4665.3371
515,640.4736,4665.2259
516,641.1074,4665.6326
517,640.0613,4664.7
518,639.8366,4665.4144
519,640.1624,4672.5116
520,639.7779,4669.6124
521,639.4824,4669.6469
522,639.488,4669.2078
523,638.2411,4669.4672
524,638.9898,4669.7215
525,639.2292,4669.1984
526,638.9458,4669.0661
527,638.4913,4668.6749
528,638.6994,4668.5237
529,637.7427,4670.3209
530,637.4577,4669.5021
531,637.7677,4669.552
532,654.0384,4671.6723
533,654.1436,4671.8451
534,654.4032,4671.9788
535,654.8114,4671.8901
536,654.279,4670.5145
537,654.4179,4670.4632
538,655.6904,4669.6944
539,655.1466,4669.5438
540,654.7092,4669.5378
541,655.2001,4668.6004
542,654.9017,4668.8902
543,653.3757,4668.5751
544,652.1762,4668.2962
545,652.3088,4668.0097
546,652.1339,4667.9068
547,652.2855,4667.5837
548,652.6349,4667.2931
549,655.3433,4668.2153
550,641.5079,4662.8435
551,642.4863,4663.1268
552,641.0324,4662.0397
553,642.7984,4662.7071
554,640.3222,4664.5627
555,639.4942,4661.2734
556,640.1965,4661.4359
557,636.6521,4668.7369
558,636.2817,4667.5544
559,638.9365,4666.106
560,638.6084,4665.9916
561,638.2477,4666.0344
562,638.5808,4665.6612
563,639.7452,4664.4331
564,639.4666,4661.9637
565,638.8837,4662.9774
566,639.7649,4663.1169
567,638.2599,4662.4524
568,637.3357,4662.8119
569,639.9566,4662.2159
570,637.9151,4662.246
573,644.6596,4669.8186
574,644.3896,4670.2032
575,644.2764,4670.4556
576,654.5266,4667.8951
577,654.7915,4668.2698
578,654.4006,4668.5187
579,655.1149,4666.8714
580,655.5028,4667.2139
581,655.7501,4667.563
582,655.6152,4667.7991
583,655.8411,4667.8299
584,656.0734,4667.7646
585,656.5476,4667.7509
586,656.6865,4668.0981
587,656.751,4667.2936
588,642.9855,4664.9968
589,642.3846,4664.951
590,642.7589,4664.703
591,641.4626,4664.823
592,642.1854,4664.5923
593,636.9927,4669.6124
594,636.8097,4669.6583
595,637.7546,4670.0622
596,636.9615,4669.478
597,636.9272,4669.0435
598,636.0024,4669.0697
599,636.2594,4668.9771
600,636.0648,4668.9195
601,641.3001,4672.9513
602,641.6187,4672.9051
603,641.4339,4673.1093
604,638.5098,4672.4845
605,638.3879,4672.8579
606,638.125,4672.5221
607,637.8618,4672.0218
608,637.7509,4672.8283
609,637.523,4672.7787
610,636.5343,4672.8235
611,635.6388,4672.7477
612,635.51,4673.1434
613,635.9214,4674.6652
614,634.5725,4673.3729
615,635.027,4675.5384
616,633.8994,4674.5056
617,633.9958,4673.5847
618,634.3449,4675.9237
619,634.2039,4680.3813
620,642.1024,4664.8019
621,641.9717,4665.1871
622,642.5531,4665.3945
623,641.1589,4664.671
624,640.7744,4663.8283
625,640.3349,4663.3511
626,640.5896,4664.231
627,634.6141,4680.4268
628,635.8109,4677.1519
629,635.848,4676.77
630,635.4185,4675.8884
631,635.3684,4676.1691
632,635.0025,4676.2562
633,637.2727,4669.3234
634,636.3727,4669.3867
635,637.5428,4669.2048
636,637.6413,4668.5599
637,638.2054,4665.5603
638,637.8493,4665.4887
639,637.9657,4665.2463
640,637.192,4664.7287
641,636.9028,4664.5806
642,642.3342,4672.8566
643,642.1266,4673.3686
644,642.2753,4672.9978
645,642.524,4674.1667
646,642.166,4674.1315
647,641.4584,4674.0299
648,640.9928,4673.2319
649,639.927,4674.4578
650,639.5271,4674.5725
651,641.3598,4673.2982
652,643.5551,4672.818
653,643.2344,4675.5481
654,643.4321,4675.8147
655,643.9948,4675.4694
656,638.5646,4674.9571
657,639.2345,4675.3488
658,638.2478,4675.2376
659,638.239,4675.3727
660,637.5745,4675.6154
661,636.9786,4675.6079
662,636.6424,4675.7513
663,637.7581,4676.0103
664,645.1528,4674.4517
665,639.6974,4676.563
666,639.7439,4677.1205
667,644.7402,4672.2601
668,644.7527,4671.6866
669,644.5747,4671.8599
670,644.582,4677.4492
671,644.5469,4677.9706
672,644.171,4677.0031
673,644.1433,4676.7979
674,644.3402,4676.6759
675,643.8578,4676.3738
676,643.8358,4675.9598
677,645.3212,4676.922
678,644.2596,4676.4541
679,642.1041,4678.4923
680,641.0755,4678.43
681,640.6502,4677.1516
682,640.1907,4676.8056
683,640.0914,4676.5741
684,640,4676.1961
685,640.8502,4678.5883
686,638.2725,4678.0829
687,638.3865,4678.2682
688,640.6674,4678.4005
689,634.5942,4681.5275
690,635.7318,4681.8712
691,636.3372,4683.5875
692,636.3361,4683.023
693,636.0199,4682.3152
694,637.8011,4681.4609
695,641.381,4680.8215
696,641.475,4681.0338
697,640.6611,4682.2539
698,641.5626,4681.3562
699,640.9699,4683.8885
700,643.0821,4682.857
701,629.8761,4678.6175
702,630.5079,4678.7725
703,629.9898,4678.3208
704,630.1312,4677.415
705,630.5071,4676.2109
706,631.522,4676.0328
707,631.7815,4676.0712
708,631.9065,4675.6307
709,631.2649,4675.0193
710,631.779,4674.5752
711,632.2132,4675.0129
712,632.133,4674.7839
713,632.0667,4674.6681
714,631.7019,4676.1782
715,632.1329,4678.5756
716,632.7773,4674.7414
717,632.984,4674.4311
718,632.4526,4674.4119
719,633.0535,4674.5469
720,631.9428,4676.8771
721,632.5411,4678.4579
722,633.0346,4675.2162
723,633.2327,4675.2626
724,634.1675,4675.1936
725,634.7109,4675.3551
726,646.7475,4680.8742
727,645.5313,4681.5463
728,646.2418,4681.2979
729,646.1185,4680.8147
730,645.1845,4681.9502
731,645.8984,4680.3032
732,645.7471,4680.7372
733,645.5757,4680.3673
734,645.137,4682.0748
735,644.9004,4682.1079
736,643.7341,4678.514
737,642.819,4678.7262
738,642.4742,4678.7145
739,642.3274,4679.0626
740,634.3408,4675.4359
741,633.7719,4675.8042
742,634.8589,4676.0205
743,634.2974,4676.382
744,634.7878,4676.4611
745,634.2799,4676.6983
746,633.1549,4677.1218
747,632.6537,4680.7898
748,632.281,4680.4763
749,631.7995,4680.1381
750,632.1134,4680.9185
751,631.8694,4680.5987
752,631.9566,4681.1879
753,631.742,4680.7329
754,631.5863,4680.5892
755,631.4402,4680.586
756,631.271,4680.2802
757,632.0243,4682.0717
758,631.2776,4682.0804
759,632.4044,4681.2616
760,635.7756,4675.871
761,635.8257,4675.4531
762,636.3027,4675.7273
763,636.3117,4678.4048
764,635.5426,4678.8293
765,636.0716,4679.0919
766,635.8197,4678.5994
767,637.7238,4677.7316
768,637.8105,4678.5156
769,636.522,4678.6586
770,636.1387,4680.6495
771,636.3204,4680.478
772,636.5372,4679.3975
773,636.8729,4679.6843
774,636.7835,4679.9535
775,636.8811,4680.264
776,636.5636,4679.2149
777,637.0632,4679.186
778,637.7973,4680.6342
779,637.9162,4681.0639
780,643.6171,4682.674
781,644.0551,4682.5302
782,644.7979,4682.6234
783,651.1665,4685.001
784,641.2004,4668.9346
785,641.3782,4668.5547
786,633.096,4687.377
787,629.535,4686.4017
788,632.2764,4687.9056
789,632.2167,4687.1374
790,631.7944,4687.1329
791,631.2052,4686.8792
792,631.4938,4687.3328
793,632.3889,4687.4462
794,631.6738,4687.911
795,631.6936,4688.3811
796,630.5787,4688.0504
797,630.5768,4687.3918
798,629.7641,4687.1644
799,630.7845,4686.9679
800,629.4072,4686.948
801,642.3274,4678.8915
802,641.7097,4678.7472
803,641.3239,4678.6153
804,640.5161,4678.6398
805,640.2801,4678.7777
806,640.2426,4678.5515
807,639.6279,4678.7402
808,640.049,4678.45
809,637.4069,4664.5496
810,637.7778,4664.9149
811,638.2377,4665.3353
812,638.5329,4665.309
813,639.299,4665.7396
814,637.1439,4666.9919
815,647.0584,4685.6679
816,649.3866,4684.7583
817,646.478,4686.9961
818,646.7321,4686.7739
819,649.8871,4684.7956
820,648.8968,4685.8374
821,648.8913,4686.0336
822,633.2091,4673.8223
823,632.032,4674.0082
824,632.4593,4674.1559
825,631.4554,4674.4167
826,631.1205,4674.298
827,630.8886,4673.9304
828,630.9745,4674.2498
829,631.3221,4674.1257
831,636.8388,4682.967
832,637.1636,4680.2086
833,637.5655,4681.3287
834,635.9344,4681.3308
835,636.1145,4681.7704
836,635.4474,4680.5463
837,633.9755,4683.0726
838,633.4805,4683.0101
839,633.2437,4683.1043
840,633.5778,4683.2954
841,633.9668,4683.3441
842,634.0537,4683.9461
